__time,/plotjuggler/logging/ax,/plotjuggler/logging/ay,/plotjuggler/logging/az,/plotjuggler/logging/comp_time,/plotjuggler/logging/controller,/plotjuggler/logging/lookahead_time,/plotjuggler/logging/p,/plotjuggler/logging/pitch,/plotjuggler/logging/platform,/plotjuggler/logging/q,/plotjuggler/logging/r,/plotjuggler/logging/roll,/plotjuggler/logging/timestamp,/plotjuggler/logging/timestamp_sample,/plotjuggler/logging/traj_double,/plotjuggler/logging/traj_spin,/plotjuggler/logging/traj_time,/plotjuggler/logging/trajectory,/plotjuggler/logging/u_p,/plotjuggler/logging/u_q,/plotjuggler/logging/u_r,/plotjuggler/logging/u_throttle,/plotjuggler/logging/vx,/plotjuggler/logging/vx_ref,/plotjuggler/logging/vy,/plotjuggler/logging/vy_ref,/plotjuggler/logging/vz,/plotjuggler/logging/vz_ref,/plotjuggler/logging/x,/plotjuggler/logging/x_ref,/plotjuggler/logging/y,/plotjuggler/logging/y_ref,/plotjuggler/logging/yaw,/plotjuggler/logging/yaw_ref,/plotjuggler/logging/yawd_ref,/plotjuggler/logging/z,/plotjuggler/logging/z_ref
1759720936.609497,-1.008870482,-0.190683067,0.089397646,0.000488997,1.000000000,1.200000048,0.025777899,0.116181873,0.000000000,-0.035381485,0.388216645,0.009712346,1759720936608864.000000000,0.000000000,1.000000000,1.000000000,1.080153704,1.000000000,0.017943088,-0.044702694,0.383611500,0.727388799,-0.465816796,-0.467514664,-0.238245606,-0.343240738,-0.142547399,0.000000000,0.921847880,-0.355084985,0.819026470,0.483647257,0.275713533,0.716331422,0.314159274,-4.301569462,-5.000000000
1759720936.710020,-0.953613222,-0.153912142,0.117217183,0.000468969,1.000000000,1.200000048,0.017285721,0.110205255,0.000000000,-0.067383081,0.389560729,0.016292749,1759720936709395.000000000,0.000000000,1.000000000,1.000000000,1.180196285,1.000000000,0.011138209,-0.068925738,0.374354452,0.726188362,-0.563957274,-0.432188690,-0.267817229,-0.386777818,-0.134052932,0.000000000,0.880526900,-0.400124401,0.777704298,0.447102278,0.323653162,0.747760713,0.314159274,-4.326862812,-5.000000000
1759720936.809508,-0.868341565,-0.124142088,0.133128822,0.000474691,1.000000000,1.200000048,0.008587363,0.101874761,0.000000000,-0.092384800,0.387715846,0.021212382,1759720936808827.000000000,0.000000000,1.000000000,1.000000000,1.280201674,1.000000000,0.001557673,-0.092032015,0.361773163,0.725214601,-0.650075674,-0.392839432,-0.292647988,-0.426686466,-0.124180622,0.000000000,0.826114535,-0.441410184,0.736685753,0.406395167,0.368715525,0.779178321,0.314159274,-4.349248886,-5.000000000
1759720936.911740,-0.760460258,-0.082428925,0.144015059,0.000524998,1.000000000,1.200000048,-0.004888823,0.090252161,0.000000000,-0.116756931,0.382414162,0.025065530,1759720936910561.000000000,0.000000000,1.000000000,1.000000000,1.380252361,1.000000000,-0.011412229,-0.112057172,0.350103825,0.724082530,-0.736441970,-0.349801660,-0.315192342,-0.462626159,-0.113059945,0.000000000,0.750616789,-0.478590041,0.688318729,0.361872286,0.414991498,0.810610175,0.314159274,-4.378235340,-5.000000000
1759720937.009130,-0.644376099,-0.047132224,0.159135073,0.000458002,1.000000000,1.200000048,-0.019052943,0.077408105,0.000000000,-0.134555027,0.375529498,0.026534474,1759720937008526.000000000,0.000000000,1.000000000,1.000000000,1.480108261,1.000000000,-0.023795433,-0.127529278,0.336995751,0.723048031,-0.805392087,-0.303587615,-0.336928576,-0.494184881,-0.101640731,0.000000000,0.672098875,-0.511237800,0.639521599,0.314063549,0.459475189,0.841980815,0.314159274,-4.407351494,-5.000000000
1759720937.111466,-0.508908927,-0.006868300,0.172791064,0.000513554,1.000000000,1.200000048,-0.032856420,0.063091956,0.000000000,-0.147252634,0.366877347,0.026374331,1759720937110296.000000000,0.000000000,1.000000000,1.000000000,1.580183506,1.000000000,-0.038435187,-0.134203643,0.326644301,0.722402096,-0.863443911,-0.254436731,-0.350246936,-0.521196783,-0.088638209,0.000000000,0.584892869,-0.539181828,0.594323099,0.263216615,0.501059890,0.873420417,0.314159274,-4.431709290,-5.000000000
1759720937.209161,-0.369834572,0.028300548,0.177831382,0.000471592,1.000000000,1.200000048,-0.051030297,0.047914997,0.000000000,-0.153143227,0.357603878,0.024251720,1759720937208546.000000000,0.000000000,1.000000000,1.000000000,1.680106878,1.000000000,-0.056378141,-0.134474680,0.316913933,0.722073138,-0.909601390,-0.202986434,-0.355224431,-0.543305337,-0.074722007,0.000000000,0.489709944,-0.562053204,0.553074181,0.209990904,0.538725317,0.904812276,0.314159274,-4.453438282,-5.000000000
1759720937.309349,-0.208748281,0.059412088,0.182184383,0.000324965,1.000000000,1.200000048,-0.070467301,0.031419478,0.000000000,-0.150648415,0.347681373,0.019744633,1759720937308723.000000000,0.000000000,1.000000000,1.000000000,1.780164242,1.000000000,-0.076379433,-0.128031805,0.312454969,0.721891046,-0.945244849,-0.149571210,-0.350999713,-0.560368299,-0.059578929,0.000000000,0.379965007,-0.579705000,0.512642741,0.154732496,0.572203279,0.936246216,0.314159274,-4.475580692,-5.000000000
1759720937.409158,-0.056491040,0.076100647,0.179431394,0.000350714,1.000000000,1.200000048,-0.089289501,0.016951891,0.000000000,-0.140852943,0.339577317,0.013102014,1759720937408517.000000000,0.000000000,1.000000000,1.000000000,1.880128384,1.000000000,-0.092205629,-0.116996258,0.312919468,0.721878350,-0.962893665,-0.094809458,-0.343371063,-0.572184682,-0.045664519,0.000000000,0.276101410,-0.591929138,0.476553708,0.098081060,0.600268722,0.967650890,0.314159274,-4.494723797,-5.000000000
1759720937.509668,0.106701314,0.073377274,0.177585512,0.000480175,1.000000000,1.200000048,-0.106390439,0.002743421,0.000000000,-0.126595482,0.333182901,0.003440459,1759720937508996.000000000,0.000000000,1.000000000,1.000000000,1.980321407,1.000000000,-0.102296017,-0.100975595,0.315485179,0.722048700,-0.964235008,-0.039035093,-0.330824703,-0.578671217,-0.030496728,0.000000000,0.168624386,-0.598639548,0.443329662,0.040382084,0.628224313,0.999127448,0.314159274,-4.512897968,-5.000000000
1759720937.609002,0.267640442,0.057678323,0.172842279,0.000294924,1.000000000,1.200000048,-0.114354283,-0.009351445,0.000000000,-0.104982942,0.329567820,-0.008101626,1759720937608395.000000000,0.000000000,1.000000000,1.000000000,2.080100060,1.000000000,-0.104722939,-0.081722394,0.319737107,0.722430468,-0.945835590,0.016872924,-0.319197148,-0.579740822,-0.015258447,0.000000000,0.068246596,-0.599746048,0.413104028,-0.017455161,0.656122983,1.030473828,0.314159274,-4.526126385,-5.000000000
1759720937.709129,0.399708241,0.029708257,0.171517938,0.000496149,1.000000000,1.200000048,-0.116279580,-0.018008426,0.000000000,-0.083992027,0.328000426,-0.019690240,1759720937708484.000000000,0.000000000,1.000000000,1.000000000,2.180091143,1.000000000,-0.099849910,-0.062397547,0.323547333,0.722864866,-0.913316727,0.072742261,-0.311941534,-0.575406551,-0.001729397,0.000000000,-0.019775700,-0.595262170,0.386200726,-0.075252384,0.683912456,1.061886907,0.314159274,-4.538340569,-5.000000000
1759720937.809028,0.522999942,-0.012975418,0.170791507,0.000451565,1.000000000,1.200000048,-0.106427513,-0.024597911,0.000000000,-0.060970306,0.328076869,-0.032237068,1759720937808429.000000000,0.000000000,1.000000000,1.000000000,2.280105114,1.000000000,-0.090159066,-0.045922715,0.325502992,0.722938359,-0.864092588,0.127945051,-0.308134317,-0.565697968,0.011419835,0.000000000,-0.110478081,-0.585218608,0.357691258,-0.132360071,0.715893388,1.093307257,0.314159274,-4.556641579,-5.000000000
1759720937.909470,0.612548351,-0.049160253,0.177915201,0.000500441,1.000000000,1.200000048,-0.094317988,-0.028460972,0.000000000,-0.044414409,0.328339010,-0.042726617,1759720937908846.000000000,0.000000000,1.000000000,1.000000000,2.380198240,1.000000000,-0.079054549,-0.030482534,0.328582853,0.722617924,-0.807551503,0.181995064,-0.306466818,-0.550692260,0.022675140,0.000000000,-0.185986459,-0.569695055,0.333696276,-0.188275188,0.743947446,1.124752402,0.314159274,-4.578017712,-5.000000000
1759720938.010242,0.691871345,-0.090744071,0.189106897,0.000466108,1.000000000,1.200000048,-0.082189448,-0.030514434,0.000000000,-0.024249870,0.329461485,-0.053083289,1759720938009478.000000000,0.000000000,1.000000000,1.000000000,2.480109692,1.000000000,-0.064902596,-0.016797351,0.331034213,0.722531676,-0.735411882,0.234249502,-0.309989214,-0.530576408,0.036607917,0.000000000,-0.256091297,-0.548885047,0.309287012,-0.242332771,0.775508642,1.156140566,0.314159274,-4.595868111,-5.000000000
1759720938.109450,0.745787740,-0.127374545,0.185185105,0.000522375,1.000000000,1.200000048,-0.064149685,-0.030391190,0.000000000,-0.011092767,0.330924213,-0.061060302,1759720938108817.000000000,0.000000000,1.000000000,1.000000000,2.580168486,1.000000000,-0.050111756,-0.006668672,0.332440943,0.722450972,-0.663533270,0.284392685,-0.316658020,-0.505474985,0.048912972,0.000000000,-0.316854298,-0.522917449,0.287193924,-0.294206262,0.805119932,1.187574983,0.314159274,-4.613907337,-5.000000000
1759720938.209376,0.776516438,-0.156311631,0.193515778,0.000483990,1.000000000,1.200000048,-0.049194816,-0.028760295,0.000000000,-0.000628857,0.332610160,-0.067954585,1759720938208699.000000000,0.000000000,1.000000000,1.000000000,2.680206537,1.000000000,-0.036605213,-0.001887737,0.333233804,0.722273767,-0.582184911,0.331867903,-0.329362005,-0.475655168,0.062859081,0.000000000,-0.377279848,-0.492068678,0.258313060,-0.343319714,0.837612510,1.219002843,0.314159274,-4.633004665,-5.000000000
1759720938.309026,0.796132743,-0.179509714,0.209178761,0.000468731,1.000000000,1.200000048,-0.034713078,-0.026411109,0.000000000,0.001723135,0.333506167,-0.072927944,1759720938308441.000000000,0.000000000,1.000000000,1.000000000,2.780114651,1.000000000,-0.021969078,-0.003037621,0.332767248,0.722328007,-0.504939973,0.376186758,-0.346805692,-0.441438198,0.077662826,0.000000000,-0.426163912,-0.456670970,0.224389896,-0.389167875,0.869218886,1.250389934,0.314159274,-4.646742344,-5.000000000
1759720938.409053,0.805792749,-0.194355130,0.203008756,0.000360012,1.000000000,1.200000048,-0.019526409,-0.024052216,0.000000000,0.001150816,0.334062606,-0.076013945,1759720938408443.000000000,0.000000000,1.000000000,1.000000000,2.880102634,1.000000000,-0.007383664,-0.007096158,0.330836475,0.722341061,-0.431765407,0.417030811,-0.364663690,-0.403074980,0.091033548,0.000000000,-0.464726448,-0.416983932,0.188422069,-0.431421369,0.899312139,1.281802058,0.314159274,-4.661186695,-5.000000000
1759720938.511271,0.806137383,-0.194301814,0.209187150,0.000359535,1.000000000,1.200000048,-0.001200013,-0.021434689,0.000000000,-0.002286330,0.333639979,-0.077900231,1759720938510128.000000000,0.000000000,1.000000000,1.000000000,2.980191946,1.000000000,0.005863927,-0.012204994,0.327802569,0.722664177,-0.345142096,0.454017490,-0.386348993,-0.360904813,0.108184084,0.000000000,-0.502351761,-0.373358607,0.144701317,-0.469684333,0.935510933,1.313246012,0.314159274,-4.671323776,-5.000000000
1759720938.611336,0.789836586,-0.183555856,0.194735810,0.000497103,1.000000000,1.200000048,0.014134749,-0.019449243,0.000000000,-0.007192660,0.332336575,-0.077888541,1759720938610186.000000000,0.000000000,1.000000000,1.000000000,3.080178499,1.000000000,0.016275808,-0.017107058,0.325121433,0.723090112,-0.265236020,0.486726195,-0.405773610,-0.315407306,0.122907609,0.000000000,-0.528642476,-0.326291084,0.102088407,-0.503521740,0.969670177,1.344657779,0.314159274,-4.679123878,-5.000000000
1759720938.709554,0.768763304,-0.159569830,0.187267542,0.000472546,1.000000000,1.200000048,0.026991593,-0.017945841,0.000000000,-0.012799805,0.330865502,-0.076587416,1759720938708910.000000000,0.000000000,1.000000000,1.000000000,3.180191755,1.000000000,0.027133172,-0.022398090,0.320478737,0.723433316,-0.179939359,0.514898598,-0.425456047,-0.266952395,0.137903154,0.000000000,-0.548009098,-0.276164174,0.053794261,-0.532666266,1.006402612,1.376077771,0.314159274,-4.687410831,-5.000000000
1759720938.810884,0.746667325,-0.128197387,0.177917987,0.000508308,1.000000000,1.200000048,0.037997939,-0.017204711,0.000000000,-0.018428834,0.328392595,-0.074199818,1759720938810164.000000000,0.000000000,1.000000000,1.000000000,3.280224085,1.000000000,0.035136912,-0.027937464,0.319134027,0.723669350,-0.103706516,0.538266242,-0.442355454,-0.215994462,0.150645807,0.000000000,-0.558265746,-0.223447815,0.007315699,-0.556840241,1.038634777,1.407503963,0.314159274,-4.694939613,-5.000000000
1759720938.911221,0.718357146,-0.090152539,0.172364518,0.000348568,1.000000000,1.200000048,0.044994444,-0.016930547,0.000000000,-0.022778120,0.326785773,-0.070923619,1759720938910121.000000000,0.000000000,1.000000000,1.000000000,3.380209446,1.000000000,0.042757999,-0.033618156,0.318644404,0.724261582,-0.028141418,0.556597590,-0.457093388,-0.163043812,0.164583936,0.000000000,-0.557714522,-0.168669999,-0.041475236,-0.575804174,1.070289135,1.438915253,0.314159274,-4.696016788,-5.000000000
1759720939.011340,0.678466618,-0.042760219,0.147831619,0.000378132,1.000000000,1.200000048,0.055328917,-0.017477550,0.000000000,-0.031316478,0.324695945,-0.066413172,1759720939010234.000000000,0.000000000,1.000000000,1.000000000,3.480227470,1.000000000,0.050388377,-0.039637554,0.316788733,0.725136817,0.048309382,0.569737077,-0.469568998,-0.108553328,0.178447098,0.000000000,-0.551331043,-0.112299196,-0.096273623,-0.589397073,1.103637695,1.470336795,0.314159274,-4.692584515,-5.000000000
1759720939.109357,0.634536326,0.011401658,0.124290578,0.000500441,1.000000000,1.200000048,0.064363815,-0.018849753,0.000000000,-0.036977004,0.322905302,-0.061104182,1759720939108748.000000000,0.000000000,1.000000000,1.000000000,3.580120564,1.000000000,0.056194305,-0.044594795,0.316667378,0.726041615,0.121521443,0.577548742,-0.477197558,-0.053118691,0.189802647,0.000000000,-0.533411980,-0.054951664,-0.150653437,-0.597478271,1.135461688,1.501719117,0.314159274,-4.686916828,-5.000000000
1759720939.211890,0.585991502,0.066981532,0.102963291,0.000590086,1.000000000,1.200000048,0.070506312,-0.020750768,0.000000000,-0.040922083,0.321818769,-0.055388045,1759720939210773.000000000,0.000000000,1.000000000,1.000000000,3.680187225,1.000000000,0.061238475,-0.047616415,0.318253398,0.726776063,0.186216384,0.579979062,-0.479318559,0.002908155,0.197702155,0.000000000,-0.506200492,0.003008507,-0.201931432,-0.599992454,1.164527535,1.533156037,0.314159274,-4.681324005,-5.000000000
1759720939.310794,0.529354036,0.133119747,0.082991078,0.000427961,1.000000000,1.200000048,0.072555885,-0.023336357,0.000000000,-0.046978883,0.320839286,-0.049446788,1759720939309734.000000000,0.000000000,1.000000000,1.000000000,3.780099869,1.000000000,0.066306330,-0.051887069,0.320358157,0.727393508,0.246466249,0.576995790,-0.477494061,0.058821909,0.203500807,0.000000000,-0.472662687,0.060851682,-0.257481933,-0.596906245,1.193068385,1.564544559,0.314159274,-4.675609589,-5.000000000
1759720939.409357,0.475061238,0.196729556,0.079054378,0.000554562,1.000000000,1.200000048,0.078229196,-0.026848370,0.000000000,-0.050317727,0.321250707,-0.042569455,1759720939408762.000000000,0.000000000,1.000000000,1.000000000,3.880119562,1.000000000,0.069602959,-0.054639649,0.321855813,0.728147388,0.304764271,0.568622828,-0.469214946,0.114246257,0.208669320,0.000000000,-0.432144284,0.118188567,-0.316234976,-0.588244379,1.223114491,1.595966578,0.314159274,-4.666486740,-5.000000000
1759720939.509379,0.407230765,0.265758514,0.057144087,0.000441790,1.000000000,1.200000048,0.081240356,-0.030773101,0.000000000,-0.051938664,0.322248816,-0.035353877,1759720939508766.000000000,0.000000000,1.000000000,1.000000000,3.980132103,1.000000000,0.069029585,-0.056834158,0.324907988,0.728865206,0.354941130,0.554939926,-0.455108821,0.168599665,0.212393135,0.000000000,-0.389294893,0.174417555,-0.373046666,-0.574089289,1.251733184,1.627386451,0.314159274,-4.657750130,-5.000000000
1759720939.609357,0.350180507,0.331403971,0.038531605,0.000508308,1.000000000,1.200000048,0.080327727,-0.034852840,0.000000000,-0.053873293,0.323349744,-0.028785663,1759720939608697.000000000,0.000000000,1.000000000,1.000000000,4.080167770,1.000000000,0.066070922,-0.057938173,0.328478128,0.729481816,0.394542724,0.536069453,-0.434888899,0.221390367,0.214105293,0.000000000,-0.347788453,0.229029909,-0.424795330,-0.554567695,1.278189659,1.658813596,0.314159274,-4.650279522,-5.000000000
1759720939.709212,0.289352208,0.404594719,0.029093584,0.000467539,1.000000000,1.200000048,0.077286057,-0.039171275,0.000000000,-0.054473478,0.325214416,-0.022434745,1759720939708586.000000000,0.000000000,1.000000000,1.000000000,4.180152416,1.000000000,0.060786251,-0.057758842,0.331521124,0.729971111,0.427644849,0.512203634,-0.407309324,0.272087514,0.214697108,0.000000000,-0.304959565,0.281476468,-0.474802732,-0.529878259,1.305804014,1.690224767,0.314159274,-4.643061638,-5.000000000
1759720939.809895,0.233169287,0.466532320,0.025073996,0.000506163,1.000000000,1.200000048,0.070740990,-0.044085789,0.000000000,-0.055237994,0.326917678,-0.016203627,1759720939809238.000000000,0.000000000,1.000000000,1.000000000,4.280150890,1.000000000,0.053660512,-0.056036118,0.333187908,0.730352342,0.454578996,0.483552694,-0.371242136,0.320251375,0.214293778,0.000000000,-0.258740574,0.331302315,-0.526100338,-0.500238717,1.335742354,1.721640229,0.314159274,-4.636307716,-5.000000000
1759720939.909274,0.174698666,0.534724832,0.012611969,0.000459909,1.000000000,1.200000048,0.057859648,-0.049197264,0.000000000,-0.052906286,0.328856319,-0.011166288,1759720939908661.000000000,0.000000000,1.000000000,1.000000000,4.380104065,1.000000000,0.045504987,-0.050041676,0.333068371,0.730616629,0.474925876,0.450403124,-0.324034512,0.365405500,0.213128403,0.000000000,-0.213961586,0.378014594,-0.569776058,-0.465945244,1.368498802,1.753041387,0.314159274,-4.630959034,-5.000000000
1759720940.011134,0.132815987,0.587500930,0.006355345,0.000298023,1.000000000,1.200000048,0.051202547,-0.053469669,0.000000000,-0.043570634,0.330073178,-0.007592411,1759720940010058.000000000,0.000000000,1.000000000,1.000000000,4.480170727,1.000000000,0.038303230,-0.042155009,0.332626224,0.730951309,0.488706946,0.413007528,-0.273364514,0.407196432,0.211879879,0.000000000,-0.171442524,0.421247631,-0.603504181,-0.427259207,1.399742484,1.784478307,0.314159274,-4.623093128,-5.000000000
1759720940.109232,0.084281906,0.627341270,0.000619329,0.000478983,1.000000000,1.200000048,0.038901564,-0.057393212,0.000000000,-0.036206380,0.330877900,-0.004904873,1759720940108629.000000000,0.000000000,1.000000000,1.000000000,4.580135345,1.000000000,0.032691639,-0.034399062,0.332258195,0.731286764,0.498313248,0.371794641,-0.215372607,0.445143670,0.209787935,0.000000000,-0.124023601,0.460504293,-0.635200202,-0.384624213,1.433307409,1.815883040,0.314159274,-4.614820480,-5.000000000
1759720940.209565,0.054965097,0.659070611,0.003854744,0.000511169,1.000000000,1.200000048,0.034364440,-0.060211018,0.000000000,-0.029258227,0.331739992,-0.003298332,1759720940208842.000000000,0.000000000,1.000000000,1.000000000,4.680134773,1.000000000,0.029185582,-0.028551830,0.332919389,0.731465638,0.502809346,0.327096671,-0.159351259,0.478948772,0.206994995,0.000000000,-0.080697931,0.495475918,-0.659583867,-0.338383853,1.463574290,1.847298741,0.314159274,-4.608477592,-5.000000000
1759720940.309959,0.023118982,0.677066505,0.001980923,0.000499249,1.000000000,1.200000048,0.030839425,-0.062507764,0.000000000,-0.021528304,0.332839191,-0.001961699,1759720940309278.000000000,0.000000000,1.000000000,1.000000000,4.780352592,1.000000000,0.025421545,-0.021187225,0.332642138,0.731541812,0.502598941,0.279237300,-0.094700411,0.508341074,0.203432843,0.000000000,-0.036618378,0.525882483,-0.677527666,-0.288872987,1.496954799,1.878783226,0.314159274,-4.601556778,-5.000000000
1759720940.409947,-0.002721459,0.686319292,0.010378658,0.000696898,1.000000000,1.200000048,0.024999546,-0.064026088,0.000000000,-0.013341820,0.333305061,-0.001352016,1759720940409343.000000000,0.000000000,1.000000000,1.000000000,4.880229473,1.000000000,0.023531524,-0.013758859,0.332665026,0.731293082,0.500614703,0.228935152,-0.033309221,0.532891035,0.199100167,0.000000000,0.004843501,0.551279545,-0.687136233,-0.236835048,1.527693272,1.910160422,0.314159274,-4.603097439,-5.000000000
1759720940.509249,-0.033753268,0.689631402,0.004352070,0.000487804,1.000000000,1.200000048,0.023178041,-0.064756222,0.000000000,-0.005821821,0.333625793,-0.001094975,1759720940508660.000000000,0.000000000,1.000000000,1.000000000,4.980123997,1.000000000,0.024119137,-0.006800781,0.332461059,0.731020808,0.496029079,0.176491335,0.029126137,0.552480757,0.195470795,0.000000000,0.047924448,0.571545243,-0.691303968,-0.182581544,1.558900714,1.941543221,0.314159274,-4.603352070,-5.000000000
1759720940.611107,-0.055909209,0.683793545,0.019623896,0.000317335,1.000000000,1.200000048,0.023116458,-0.064755514,0.000000000,0.002651274,0.333738953,-0.000926503,1759720940610036.000000000,0.000000000,1.000000000,1.000000000,5.080198288,1.000000000,0.026786508,-0.000137626,0.331360102,0.730814099,0.489615053,0.122304611,0.091573060,0.566944182,0.192526653,0.000000000,0.092067853,0.586507797,-0.689783156,-0.126524985,1.590460300,1.972982526,0.314159274,-4.603082657,-5.000000000
1759720940.709247,-0.080238044,0.664012551,0.023518687,0.000468254,1.000000000,1.200000048,0.025178287,-0.063927211,0.000000000,0.009051645,0.333453059,-0.000691187,1759720940708615.000000000,0.000000000,1.000000000,1.000000000,5.180107594,1.000000000,0.030956259,0.005212353,0.329776764,0.730587721,0.479848027,0.067066140,0.158220559,0.576095700,0.189647436,0.000000000,0.139303163,0.595975161,-0.681744695,-0.069380403,1.625248194,2.004369974,0.314159274,-4.602127075,-5.000000000
