__time,/plotjuggler/logging/ax,/plotjuggler/logging/ay,/plotjuggler/logging/az,/plotjuggler/logging/comp_time,/plotjuggler/logging/controller,/plotjuggler/logging/lookahead_time,/plotjuggler/logging/p,/plotjuggler/logging/pitch,/plotjuggler/logging/platform,/plotjuggler/logging/q,/plotjuggler/logging/r,/plotjuggler/logging/roll,/plotjuggler/logging/timestamp,/plotjuggler/logging/timestamp_sample,/plotjuggler/logging/traj_double,/plotjuggler/logging/traj_spin,/plotjuggler/logging/traj_time,/plotjuggler/logging/trajectory,/plotjuggler/logging/u_p,/plotjuggler/logging/u_q,/plotjuggler/logging/u_r,/plotjuggler/logging/u_throttle,/plotjuggler/logging/vx,/plotjuggler/logging/vx_ref,/plotjuggler/logging/vy,/plotjuggler/logging/vy_ref,/plotjuggler/logging/vz,/plotjuggler/logging/vz_ref,/plotjuggler/logging/x,/plotjuggler/logging/x_ref,/plotjuggler/logging/y,/plotjuggler/logging/y_ref,/plotjuggler/logging/yaw,/plotjuggler/logging/yaw_ref,/plotjuggler/logging/yawd_ref,/plotjuggler/logging/z,/plotjuggler/logging/z_ref
1759720780.010682,-0.461211145,-0.394567877,-0.030065885,0.000961781,1.000000000,1.200000048,0.021885704,-0.008506347,0.000000000,0.052968256,0.323107481,0.058928277,1759720780009353.000000000,0.000000000,1.000000000,1.000000000,7.400077820,1.000000000,0.022024887,0.054315098,0.319879144,0.729949474,-0.437255472,-0.519895971,0.386781394,-0.257084280,-0.110831730,0.000000000,0.519079447,-0.265955508,0.480008364,0.537836075,2.329484940,2.701794147,0.314159274,-4.297864437,-5.000000000
1759720780.109228,-0.435800344,-0.435739875,-0.026422551,0.000893831,1.000000000,1.200000048,0.014744386,-0.005211337,0.000000000,0.055731803,0.322928667,0.060543898,1759720780108508.000000000,0.000000000,1.000000000,1.000000000,7.499997139,1.000000000,0.015253237,0.057844553,0.321057498,0.729347825,-0.480707735,-0.492680699,0.348632485,-0.306022644,-0.112810053,0.000000000,0.474337041,-0.316582620,0.519398510,0.509681702,2.360512495,2.733184576,0.314159274,-4.307313442,-5.000000000
1759720780.210410,-0.400860906,-0.477924526,-0.011321156,0.000974178,1.000000000,1.200000048,0.008152341,-0.001533714,0.000000000,0.062408920,0.322872281,0.061624914,1759720780209135.000000000,0.000000000,1.000000000,1.000000000,7.600061893,1.000000000,0.010025686,0.064010903,0.321233481,0.728991091,-0.522616565,-0.460823119,0.309930116,-0.352173537,-0.113246828,0.000000000,0.423473984,-0.364326030,0.559873581,0.476724803,2.390913248,2.764621019,0.314159274,-4.315866470,-5.000000000
1759720780.309922,-0.352950692,-0.513724923,0.000894070,0.000952482,1.000000000,1.200000048,-0.001719550,0.003083132,0.000000000,0.067908674,0.322707325,0.061936542,1759720780309222.000000000,0.000000000,1.000000000,1.000000000,7.700127125,1.000000000,0.000840915,0.069705926,0.319569141,0.728548169,-0.563643277,-0.424657285,0.262357175,-0.395032078,-0.111992508,0.000000000,0.362384021,-0.408663511,0.595373452,0.439310998,2.423725605,2.796057463,0.314159274,-4.323340416,-5.000000000
1759720780.409267,-0.292146385,-0.546488822,0.004244968,0.000948906,1.000000000,1.200000048,-0.010018593,0.007851614,0.000000000,0.071904488,0.322318643,0.061510675,1759720780408600.000000000,0.000000000,1.000000000,1.000000000,7.799990654,1.000000000,-0.006087484,0.071431510,0.320224553,0.728674054,-0.596407890,-0.384606093,0.212938219,-0.434122443,-0.109695077,0.000000000,0.302866071,-0.449102759,0.620591938,0.397877753,2.454556465,2.827430487,0.314159274,-4.327343941,-5.000000000
1759720780.508933,-0.232614279,-0.572509706,0.004095956,0.000574827,1.000000000,1.200000048,-0.016258404,0.012868209,0.000000000,0.072651811,0.322039396,0.060638592,1759720780508288.000000000,0.000000000,1.000000000,1.000000000,7.900014877,1.000000000,-0.012467752,0.070675060,0.320145011,0.728642404,-0.622656584,-0.340900660,0.159552142,-0.469223708,-0.106852889,0.000000000,0.242142513,-0.485415280,0.639743447,0.352664173,2.486092567,2.858854055,0.314159274,-4.329063416,-5.000000000
1759720780.609414,-0.156725720,-0.597714543,-0.003996305,0.000971079,1.000000000,1.200000048,-0.024086583,0.018358512,0.000000000,0.071852811,0.321681082,0.059010167,1759720780608749.000000000,0.000000000,1.000000000,1.000000000,8.000000000,1.000000000,-0.016811876,0.068194702,0.318358570,0.728916466,-0.641556144,-0.294029564,0.102367498,-0.499930769,-0.103911504,0.000000000,0.177807182,-0.517181933,0.658463120,0.304175675,2.519598722,2.890265465,0.314159274,-4.327399254,-5.000000000
1759720780.709480,-0.085378170,-0.615607262,-0.013071111,0.000958681,1.000000000,1.200000048,-0.025993107,0.023269091,0.000000000,0.067607135,0.321318090,0.057184912,1759720780708772.000000000,0.000000000,1.000000000,1.000000000,8.100006104,1.000000000,-0.020645937,0.065792814,0.318466783,0.729490161,-0.652870059,-0.244403899,0.044016875,-0.525976121,-0.100562379,0.000000000,0.113013864,-0.544126034,0.667471588,0.252837569,2.551290274,2.921683073,0.314159274,-4.320419788,-5.000000000
1759720780.810494,-0.012879877,-0.619317949,-0.023112630,0.000967026,1.000000000,1.200000048,-0.031539824,0.028274816,0.000000000,0.063894905,0.320443600,0.055051558,1759720780809760.000000000,0.000000000,1.000000000,1.000000000,8.200074196,1.000000000,-0.029644141,0.060152836,0.315781295,0.729724884,-0.656764030,-0.192462906,-0.022420164,-0.547121704,-0.098954424,0.000000000,0.044197042,-0.566001296,0.666683257,0.199104249,2.586255312,2.953120232,0.314159274,-4.315890789,-5.000000000
1759720780.912294,0.055148575,-0.613669574,-0.026459804,0.000988483,1.000000000,1.200000048,-0.038610090,0.032445937,0.000000000,0.055943105,0.319471210,0.052575782,1759720780910950.000000000,0.000000000,1.000000000,1.000000000,8.300166130,1.000000000,-0.033441488,0.055346116,0.315601736,0.729822874,-0.653227031,-0.138709515,-0.082903102,-0.563155234,-0.098924696,0.000000000,-0.017613461,-0.582588136,0.659962237,0.143495977,2.618290424,2.984565020,0.314159274,-4.314769268,-5.000000000
1759720781.014482,0.119144350,-0.604371428,-0.025779938,0.000833511,1.000000000,1.200000048,-0.043043766,0.036128812,0.000000000,0.052598916,0.318677127,0.049674045,1759720781012878.000000000,0.000000000,1.000000000,1.000000000,8.400946617,1.000000000,-0.033957157,0.052370433,0.316767335,0.729746819,-0.643955171,-0.083276361,-0.140268728,-0.573976636,-0.099442542,0.000000000,-0.078275785,-0.593782961,0.650386512,0.086149991,2.649257898,3.016226530,0.314159274,-4.315507889,-5.000000000
1759720781.109733,0.180101126,-0.580658376,-0.032689419,0.000998259,1.000000000,1.200000048,-0.044390518,0.039785754,0.000000000,0.047512110,0.317761868,0.046404246,1759720781108943.000000000,0.000000000,1.000000000,1.000000000,8.500017166,1.000000000,-0.038885247,0.046256758,0.314860731,0.729839563,-0.626329958,-0.028011488,-0.201680914,-0.579309523,-0.098978966,0.000000000,-0.140644163,-0.599299788,0.630379796,0.028978083,2.682473421,3.047350168,0.314159274,-4.313865185,-5.000000000
1759720781.212250,0.241219461,-0.559606671,-0.032854263,0.001114607,1.000000000,1.200000048,-0.048997324,0.042967793,0.000000000,0.037092861,0.317321301,0.042879883,1759720781211008.000000000,0.000000000,1.000000000,1.000000000,8.600078583,1.000000000,-0.045822512,0.034434628,0.311654240,0.729664981,-0.596624732,0.028065372,-0.267276198,-0.579306901,-0.099525489,0.000000000,-0.195270002,-0.599297106,0.595517933,-0.029033827,2.717960596,3.078785658,0.314159274,-4.313644886,-5.000000000
1759720781.309634,0.288212448,-0.521618128,-0.028111039,0.001005173,1.000000000,1.200000048,-0.054440334,0.044903297,0.000000000,0.027955128,0.316246271,0.039153527,1759720781308868.000000000,0.000000000,1.000000000,1.000000000,8.699997902,1.000000000,-0.047868475,0.030235462,0.310850680,0.729330599,-0.565739155,0.083800510,-0.322258085,-0.573900342,-0.101062790,0.000000000,-0.247558549,-0.593704045,0.561780870,-0.086692229,2.751351595,3.110176086,0.314159274,-4.318017960,-5.000000000
1759720781.411429,0.329272747,-0.480510414,-0.018631106,0.001129627,1.000000000,1.200000048,-0.057877038,0.046290006,0.000000000,0.026056141,0.315094113,0.035450287,1759720781410587.000000000,0.000000000,1.000000000,1.000000000,8.800123215,1.000000000,-0.047059566,0.029905213,0.313653916,0.728976071,-0.534681261,0.138867021,-0.367853552,-0.563116431,-0.102398232,0.000000000,-0.295567513,-0.582547963,0.528651953,-0.143658921,2.781664848,3.141631365,0.314159274,-4.322942257,-5.000000000
1759720781.512250,0.369690329,-0.427057236,-0.013855285,0.001093626,1.000000000,1.200000048,-0.058420569,0.047747742,0.000000000,0.022127822,0.313472807,0.030856380,1759720781511059.000000000,0.000000000,1.000000000,1.000000000,8.900102615,1.000000000,-0.049122665,0.026743660,0.308934569,0.728804827,-0.493398458,0.192556158,-0.417559743,-0.547088921,-0.102668554,0.000000000,-0.348702282,-0.565967381,0.483284146,-0.199200720,2.817457199,3.173040628,0.314159274,-4.325980186,-5.000000000
