time,x,y,z,yaw,platform,controller,traj_time,lookahead_time,trajectory,comp_time,traj_double,traj_spin,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,p,q,r,throttle_input,p_input,q_input,r_input,cbf_v_p,cbf_v_q,cbf_v_r,cbf_v_throttle
0.17122769355773926,-0.028704738,-0.0038827094,-0.8123765,0.0014641872108969167,sim,nr,0.15598750114440918,1.2,circle_horz,0.0008039474487304688,DblSpd,NoSpin,-0.00010936172,-0.00091890735,-0.00086417695,0.15427111227048904,0.5798279261288009,-5.0,0.0,-0.5604871240222911,0.14912522860618294,0.0,0.00090365426,-0.0027475092,-0.00065348356,0.8286803467007755,-0.25618543814754147,-0.29861976948726154,0.5186217084805256,0.0,0.0,0.0,-2.1190551110012334
0.2725358009338379,-0.032747924,-0.007898896,-0.8315254,0.002209600398119349,nan,nan,0.2577643394470215,1.2,nan,0.000732421875,nan,nan,0.009926991,-0.0059364703,-0.018594205,0.0965724890937742,0.5921771308909463,-5.0,0.0,-0.5724244073941163,0.09335120685411737,0.0,-0.006369955,-0.022676727,0.025536252,0.8625549960395826,0.12042948794082362,-0.010501782314981157,0.09999122159377301,0.0,0.0,0.0,-4.410294558000665
0.3610363006591797,-0.036713205,-0.017610898,-0.84627014,0.005290178492294295,nan,nan,0.35021042823791504,1.2,nan,0.00046944618225097656,nan,nan,0.017955728,-0.012706661,-0.11375704,0.04333915429135081,0.5984327177764518,-5.0,0.0,-0.5784713322567,0.04189352884138531,0.0,0.061741594,0.02569013,0.030905578,0.8764608413164111,0.15386593997418357,0.04569733937021815,-0.003794075899492296,0.0,0.0,0.0,-4.0708906396344355
0.4715275764465332,-0.038416862,-0.02832578,-0.867979,0.007361500914086605,nan,nan,0.45735931396484375,1.2,nan,0.0007340908050537109,nan,nan,0.02362164,-0.014459743,-0.19965228,-0.01876489955747965,0.5997064936655244,-5.0,0.0,-0.5797026199414478,-0.018138975567731825,0.0,0.06789141,0.039037023,0.02101045,0.8783106830514041,0.14479548779342863,0.05481639631685592,-0.010698148194118396,0.0,0.0,0.0,-3.714949471829691
0.5765488147735596,-0.040049978,-0.04030835,-0.8987598,0.008693820913018513,nan,nan,0.5623679161071777,1.2,nan,0.0006632804870605469,nan,nan,0.025112709,-0.009752664,-0.25762722,-0.07943759153864294,0.5947181425268105,-5.0,0.0,-0.5748806607750139,-0.07678786276820534,0.0,0.055623688,0.032697488,0.010144904,0.8785586714768984,0.131231843827956,0.06004806649818663,-0.01265769916563786,0.0,0.0,0.0,-3.4256436251087496
0.6761314868927002,-0.041664787,-0.04533471,-0.938636,0.009116296082227748,nan,nan,0.6614396572113037,1.2,nan,0.0006847381591796875,nan,nan,0.022616936,0.0033242141,-0.29926807,-0.13594100529944805,0.5843971621065381,-5.0,0.0,-0.5649039480777304,-0.13140654263703297,0.0,0.018289663,0.013537575,0.001121415,0.8785890487092274,0.1185775216482401,0.0665047432013402,-0.013498574270711215,0.0,0.0,0.0,-3.1619877216725123
0.7678258419036865,-0.043356758,-0.04202799,-0.98437345,0.008881728376692433,nan,nan,0.7533848285675049,1.2,nan,0.0006213188171386719,nan,nan,0.01999569,0.02358001,-0.49193874,-0.18727627154902018,0.5700242083584676,-5.0,0.0,-0.5510104201068612,-0.18102946427387354,0.0,0.081727505,0.059773684,-0.00339024,0.8785954191448536,0.10524421202144708,0.07284345901371017,-0.013638056080173733,0.0,0.0,0.0,-2.366156220208239
0.8683886528015137,-0.044002127,-0.033930942,-1.0608537,0.008351421289953365,nan,nan,0.8533587455749512,1.2,nan,0.000926971435546875,nan,nan,0.013047019,0.05585444,-0.83023363,-0.24140341960439587,0.5492944465432943,-5.0,0.0,-0.5309721224363336,-0.23335114140942287,0.0,0.09067871,0.07449511,-0.0068606697,0.8785969281229292,0.0733372784031383,0.07087386536501115,-0.012355641498193418,0.0,0.0,0.0,-0.9803862507348615
0.9747214317321777,-0.043698035,-0.020322781,-1.1929241,0.007458538751045296,nan,nan,0.959580659866333,1.2,nan,0.0015094280242919922,nan,nan,-0.005445276,0.10625001,-1.2253388,-0.296433810161709,0.5216579302502856,-5.0,0.0,-0.5042574527265089,-0.2865459323937404,0.0,0.05768629,0.070648514,-0.008920502,0.8746244294456137,0.036277594225467856,0.06570443969932012,-0.01045702035999559,0.0,0.0,0.0,0.0
1.0791711807250977,-0.04499879,-0.0048529278,-1.3430158,0.006915113803128925,nan,nan,1.061833381652832,1.2,nan,0.0006897449493408203,nan,nan,-0.030714579,0.15611154,-1.554139,-0.34646472950139584,0.4898593586035941,-5.0,0.0,-0.4735195576250028,-0.33490801505524925,0.0,0.022150315,0.06521307,-0.009792536,0.85114518217028,-0.001538058969960519,0.05877175033418108,-0.008504260061500317,0.0,0.0,0.0,0.0
